Código INFOBRAS,Código Único de Inversión,Código SNIP,Nombre de la obra,Modalidad de ejecución,Estado de obra,Fecha de Inicio,Monto Expediente Técnico,Distrito,Provincia,Región
83868,2324389,361224,"CREACIÓN DE PISTAS, VEREDAS Y ESCALINATAS EN LOS PASAJES DE LA JUNTA VECINAL TUPAC AMARU DE A LOCALIDAD DE YANAHUANCA, DISTRITO DE YANAHUANCA, PROVINCIA DANIEL ALCIDES CARRION PASCO",Administración directa,Finalizado,10/11/2017 00:00:00,386409.64,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
83856,2334237,373399,AMPLIACION Y MEJORAMIENTO DE LOS SERVICIOS DE EDUCACION INICIAL RICARDO PALMA DISTRITO DE PAUCAR PROVINCIA DANIEL ALCIDES CARRION DEPARTAMENTO DE PASCO,Contrata,Sin Ejecución,"","",PAUCAR,DANIEL ALCIDES CARRION,PASCO
83855,2337562,376518,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD DEL PUENTE VEHICULAR VILLO CENTRO POBLADO SANTISIMA TRINIDAD DE VILLO, DISTRITO DE YANAHUANCA PROVINCIA DANIEL ALCIDES CARRION DEPERTAMENTO DE PASCO",Contrata,Sin Ejecución,"","",YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
83854,2336369,375412,MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA ESPECIALIDAD DE MECÁNICA AUTOMOTRIZ Y COMPUTACIÓN INFORMÁTICA DEL INSTITUTO TECNOLÓGICO DANIEL ALCIDES CARRION DEL DISTRITO DE YANAHUANCA PROVINCIA DANIEL ALCIDES CARRION DEPARTAMENTO PASCO,Contrata,Sin Ejecución,"",3470835.26,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
83853,2329118,365454,MEJORAMIENTO DE LOS SERVICIOS DE PROTECCION CONTRA INUNDACIONES DEL RIO HUARAUTAMBO MARGEN IZQUIERDA EN EL CENTRO POBLADO DE HUARAUTAMBO DISTRITO DE YANAHUANCA PROVINCIA DANIEL ALCIDES CARRION DEPARTAMENTO PASCO,Contrata,Finalizado,3/05/2023 00:00:00,"",YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
83851,2290989,332482,"CREACIÓN DE ESCALINATAS EN EL BARRIO CARRION DE LA LOCALIDAD DE YANAHUANCA, DISTRITO DE YANAHUANCA, PROVINCIA DANIEL ALCIDES CARRION - PASCO",Administración directa,Finalizado,28/06/2018 00:00:00,264459.53,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
83720,2313739,351359,"CREACION DE ESPACIO DEPORTIVO EN EL CENTRO POBLADO DE COCHACHARAO, DISTRITO DE SAN FRANCISCO DE ASIS DE YARUSYACAN - PASCO - PASCO",Contrata,Finalizado,6/08/2018 00:00:00,1758246.52,SAN FRANCISCO DE ASIS DE YARUSYACAN,PASCO,PASCO
83719,2103616,112961,"EJECUCIÓN DE SALDO DE OBRA: MEJORAMIENTO DEL SISTEMA DE AGUA Y CONSTRUCCIÓN DEL SISTEMA DE DESAGUE EN EL CENTRO POBLADO DE TAMBOPAMPA - DISTRITO DE YANACANCHA, PROVINCIA DE DANIEL ALCIDES CARRIÓN - PASCO",Contrata,Finalizado,11/04/2018 00:00:00,671372.66,YANACANCHA,PASCO,PASCO
83716,2375562,385850,"CREACION DEL LOCAL DE USOS MÚLTIPLES EN EL CASERÍO DE SANTA ROSA DE UCRO, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,Sin Ejecución,"","",SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
83639,2223552,215411,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS EN LA I.E. 34003 TUPAC AMARU DEL NIVEL INICIAL Y PRIMARIA DEL AA.HH TUPAC AMARU SECTOR 2 DEL DISTRITO DE CHAUPIMARCA, PROVINCIA DE PASCO-PASCO",Administración directa,Finalizado,22/12/2017 00:00:00,3066796.52,CHAUPIMARCA,PASCO,PASCO
83597,2403311,2403311,MEJORAMIENTO DEL SERVICIO DE GESTIÓN AMBIENTAL DE LOS RESIDUOS SOLIDO DEL DISTRITO DE PALLANCHACRA PASCO,Contrata,Finalizado,1/10/2018 00:00:00,256933.86,PALLANCHACRA,PASCO,PASCO
83512,2304075,342987,INSTALACION DEL SISTEMA DE AGUA POTABLE Y SANEAMIENTO DE LA COMUNIDAD NATIVA BAJO SAN LUIS CHINCHIHUANI EN EL DISTRITO DE CONSTITUCION - OXAPAMPA - PASCO,Contrata,Finalizado,30/06/2018 00:00:00,782163.67,CONSTITUCION,OXAPAMPA,PASCO
83443,2335592,374669,"MEJORAMIENTO DEL CAMINO VECINAL TRAMO : ORELLANA - SHANSHUYA, DISTRITO DE CONSTITUCION - OXAPAMPA - PASCO",Contrata,Finalizado,5/07/2018 00:00:00,486144.66,CONSTITUCION,OXAPAMPA,PASCO
83398,2161466,119336,"MEJORAMIENTO DEL SERVICIO DE EDUCACIÓN SECUNDARIA EN LA I.E. BERNARDO CHACÓN TELLO ASTOBAMBA - HUARAUTAMBO DEL DISTRITO DE YANAHUANCA, PROVINCIA DANIEL ALCIDES CARRIÓN - PASCO",Contrata,Sin Ejecución,"","",YANAHUANCA,PASCO,PASCO
83293,0,0,EJECUCION DE OBRA CREACION DE LETRINAS Y MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE DE LA LOCALIDAD DE AGUA SALADA Y TUNQUI DEL DISTRITO DE HUANCABAMBA PROVINCIA DE OXAPAMPA REGION DE PASCO,Contrata,Finalizado,18/06/2018 00:00:00,393550.54,HUANCABAMBA,OXAPAMPA,PASCO
83219,2375100,2375100,MEJORAMIENTO DEL SISTEMA DEL AGUA ALCANTARILLADO Y PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES EN LA LOCALIDAD DE CANCHACUCHO DISTRITO DE HUAYLLAY - PROVINCIA DE PASCO - REGION PASCO,Contrata,Sin Ejecución,"",4117432.13,HUAYLLAY,PASCO,PASCO
83202,2173514,232269,MEJORAMIENTO Y AMPLIACIÓN DE LA CAPACIDAD TÉCNICA OPERATIVA ACUICOLA DE LA DIRECCIÓN REGIONAL DE PRODUCCIÓN PASCO,Contrata,Finalizado,10/08/2018 00:00:00,11162948.26,,PASCO,PASCO
83116,2081431,84935,CONSTRUCCIÓN DE LA PLANTA DE REAPROVECHAMIENTO DE RESIDUOS SÓLIDOS ORGÁNICOS E INORGÁNICOS EN EL RELLENO SANITARIO UBICADO EN LA CIUDAD DE OXAPAMPA,Contrata,Finalizado,21/08/2018 00:00:00,384285.84,OXAPAMPA,OXAPAMPA,PASCO
82996,2179706,261663,"AMPLIACION Y MEJORAMIENTO DEL LOCAL DE USOS MULTIPLES MUNICIPALES EN EL CENTRO POBLADO SAN ANTONIO DE MALAUCHACA, DISTRITO DE TICLACAYAN-PASCO-PASCO",Contrata,Finalizado,3/07/2018 00:00:00,1038847.40,TICLACAYAN,PASCO,PASCO
82802,2352012,383756,"MEJORAMIENTO DEL CAMPO DEPORTIVO EN EL CENTRO POBLADO DE COCHACHARAO, DISTRITO DE SAN FRANCISCO DE ASIS DE YARUSYACAN - PASCO - PASCO",Contrata,Finalizado,13/08/2018 00:00:00,322836.10,SAN FRANCISCO DE ASIS DE YARUSYACAN,PASCO,PASCO
82671,2310120,337207,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y AGUAS SERVIDAS EN EL CENTRO POBLADO DE PUERTO MAYRO, DISTRITO DE PALCAZU, PROVINCIA DE OXAPAMPA- REGIÓN PASCO.",Contrata,Finalizado,12/11/2018 00:00:00,5045649.71,PALCAZU,OXAPAMPA,PASCO
82602,2336408,375449,"CREACION DEL CAMINO VECINAL DESVIO KM 5-780 MARGEN DERECHA DE LA CC.NN. DE CAHUAPANAS A CAHUAPANAS II, DISTRITO DE CONSTITUCION - OXAPAMPA - PASCO.",Contrata,Finalizado,14/06/2018 00:00:00,434775.69,CONSTITUCION,OXAPAMPA,PASCO
82578,2370893,2370893,MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DEPORTIVOS CON GRAS SINTÉTICO DE LA LOSA DEPORTIVA DE LA LOCALIDAD LA COLONIA DEL CENTRO POBLADO DE POZUZO - DISTRITO DE POZUZO - PROVINCIA DE OXAPAMPA - REGIÓN PASCO,Contrata,Finalizado,21/05/2018 00:00:00,407718.70,POZUZO,OXAPAMPA,PASCO
82517,2340847,379625,"RECUPERACION Y PROTECCION DEL ECOSISTEMA DEGRADADO EN LA ZONA DE ÑAGAZU SECTOR I, DISTRITO DE VILLA RICA, PROVINCIA DE OXAPAMPA, PASCO",Administración directa,Finalizado,21/07/2017 00:00:00,1044427.32,VILLA RICA,OXAPAMPA,PASCO
82507,2029684,4743,EJECUCIÓN DE SALDO DE OBRA: MEJORAMIENTO DE LA CARRETERA YANAHUANCA - CERRO DE PASCO - MULTIPROVINCIAL - REGIÓN PASCO,Contrata,Finalizado,9/10/2018 00:00:00,17423814.95,YANAHUANCA,PASCO,PASCO
82483,0,0,DESCOLMATACIÓN Y ENROCADO DEL RÍO CHONTABAMBA ALTURA DEL PUENTE CIRCUNVALACIÓN DEL DISTRITO DE CHONTABAMBA-OXAPAMPA-PASCO,Administración directa,Finalizado,15/06/2018 00:00:00,47079.97,CHONTABAMBA,OXAPAMPA,PASCO
82479,0,0,REHABILITACIÓN DEL PUENTE COLGANTE PEATONAL SAN LUIS-TSACHOPEN DEL DISTRITO DE CHONTABAMBA-OXAPAMPA-PASCO,Administración directa,Finalizado,5/04/2018 00:00:00,21589.18,CHONTABAMBA,OXAPAMPA,PASCO
82454,0,0,"REHABILITACIÓN DE LA CARRETERA VECINAL TRAMO PUENTE SUAREZ-LA FLORIDA-EL TUNQUI-CHURUMAZÚ-I ETAPA, DISTRITO DE CHONTABAMBA-OXAPAMPA-PASCO",Administración directa,Finalizado,12/03/2018 00:00:00,55428.07,CHONTABAMBA,OXAPAMPA,PASCO
82379,2238077,266940,"MEJORAMIENTO DE LA OFERTA DEL SERVICIO EDUCATIVO DE LAS I.E.: N° 34183 POCOC, N° 34482 ANDAHUAYLA, S.S.D.M. N° 34680 MANTACOCHA, COLQUIPUCRO, DISTRITO DE SAN PEDRO DE PILLAO- DANIEL ALCIDES CARRION - PASCO",Contrata,Finalizado,26/06/2018 00:00:00,3541647.22,SAN PEDRO DE PILLAO,DANIEL ALCIDES CARRION,PASCO
82206,2223431,236539,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. N 34126 DE SAN JUAN BAÑOS DE RABI DISTRITO DE YANAHUANCA, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Contrata,Sin Ejecución,"",450060,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
82204,2160473,113925,INSTALACION DEL SERVICIO DE AGUA PARA RIEGO EN LA LOCALIDAD DE TAMBOPAMPA DISTRITO YANAHUANCA PROVINCIA DANIEL CARRION REGION PASCO,Contrata,Finalizado,25/06/2018 00:00:00,1235812.83,YANAHUANCA,PASCO,PASCO
82139,0,0,"MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN LA AV. PROGRESO DEL C.P. QUIULACOCHA, DISTRITO DE SIMON BOLIVAR - PASCO - PASCO",Contrata,Sin Ejecución,"","",SIMON BOLIVAR,PASCO,PASCO
82138,2310825,332783,"MEJORAMIENTO DEL CAMINO VECINAL TRAMO QUIULACOCHA, SACRA FAMILIA, SAN PEDRO DE RACCO, UCRUCANCHA, LAGUNA PUN RUN, DISTRITO DE SIMON BOLIVAR - PASCO - PASCO",Contrata,Sin Ejecución,"",18140887.57,SIMON BOLIVAR,PASCO,PASCO
82137,0,0,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL INICIAL, PRIMARIO Y SECUNDARIO DE LA INSTITUCION EDUCATIVA INTEGRAL SAN ANDRES Nro 31744, PARAGSHA - DISTRITO DE SIMON BOLIVAR - PASCO - PASCO",Contrata,Sin Ejecución,"","",SIMON BOLIVAR,PASCO,PASCO
82136,2322052,358999,"MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL PSJE. SANTA ANA, PSJE. SAN MARTIN, JR. LAS PERLAS, CALLE REAL, PSJE DORA MAYER, PSJE VILLA MINERA, PSJE. SAN FRANCISCO DE ASIS DEL AA. HH. JOSE CARLOS MARIATEGUI, DISTRITO DE SIMON BOLIVAR - PASCO - PASCO",Contrata,Sin Ejecución,"",3876753.15,SIMON BOLIVAR,PASCO,PASCO
82135,2324842,361575,"MEJORAMIENTO DEL SERVICIO EDUCATIVO DEL NIVEL SECUNDARIO DE LA INSTITUCION EDUCATIVA EL AMAUTA DEL AA. HH. JOSE CARLOS MARIATEGUI SECTOR 2, DISTRITO DE SIMON BOLIVAR - PASCO - PASCO",Contrata,Sin Ejecución,"",4562210,SIMON BOLIVAR,PASCO,PASCO
82126,2159547,138420,"AMPLIACIÓN DEL SISTEMA DE RIEGO ALGAPA - CLUSMAN, DEL DISTRITO DE VILCABAMBA, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Contrata,Finalizado,21/08/2019 00:00:00,3019438.63,VILCABAMBA,DANIEL ALCIDES CARRION,PASCO
82078,2376855,386217,"creacion del centro cultural y deportivo con grass sintetico tusi, distrito de santa ana de tusi - daniel alcides carrion - pasco",Contrata,Sin Ejecución,"",2525693.88,SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
81859,2226964,219283,"AMPLIACION DE LA CAPACIDAD DE LOS SERVICIOS EDUCATIVOS DE LOS LABORATORIOS Y TALLERES DE PRACTICA DE LAS CARRERAS DE ENFERMERIA TECNICA, TECNICA EN FARMACIA Y GUIA OFICIAL DE TURISMO DEL INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PUBLICO PASCO",Contrata,Finalizado,28/08/2018 00:00:00,3832489.33,,PASCO,PASCO
81680,2200959,198268,"INSTALACIÓN DE LA DEFENSA RIBEREÑA EN EL RÍO PAUCARTAMBO DEL CENTRO POBLADO DE HUALLAMAYO, DISTRITO DE PAUCARTAMBO - PASCO -PASCO. TRAMO 03 - III ETAPA: TRAMO III CONSTRUCCION DE MURO DE CONCRETO CICLOPEO (104.19 ML)-2017",Administración directa,Finalizado,11/10/2017 00:00:00,1530112.36,PAUCARTAMBO,PASCO,PASCO
81626,2316009,353283,"MEJORAMIENTO DE CAPACIDADES DE LOS PRODUCTORES DE CULTIVOS PREDOMINANTES EN LAS MICROCUENCAS DE CACAZU, BOCAZ, PUENTE PAUCARTAMBO, ENEÑAS, VILLA RICA EN EL MANEJO DE SISTEMAS AGROFORESTALES, DISTRITO DE VILLA RICA - OXAPAMPA - PASCO",Administración directa,Finalizado,11/04/2018 00:00:00,1170828,VILLA RICA,OXAPAMPA,PASCO
81591,2194033,279710,"AMPLIACIÓN Y MEJORAMIENTO DE LA CAPACIDAD RESOLUTIVA DEL PUESTO DE SALUD NIVEL I-3 CHINCHE TINGO, LOCALIDAD DE CHINCHE TINGO DE YANAHUANCA, PROVINCIA DE DANIEL ALCIDES CARRION - PASCO",Contrata,Sin Ejecución,"",90745.32,YANAHUANCA,DANIEL ALCIDES CARRION,PASCO
81568,2166996,49905,CONSTRUCCIÓN Y MEJORAMIENTO DE LOS SISTEMAS DE AGUA POTABLE Y DESAGÜE DE PUERTO BERMUDEZ,Contrata,Finalizado,13/05/2019 00:00:00,36176213.63,PUERTO BERMUDEZ,OXAPAMPA,PASCO
81503,0,0,"REHABILITACIÓN DE LOS CAMINOS VECINALES DE LOS SECTORES DE EL TINGO, DOS DE MAYO, CHURUMAZÚ, SAN JOSÉ Y SAN CARLOS DEL DISTRITO DE CHONTABAMBA, PROVINCIA DE OXAPAMPA, PASCO",Administración directa,Finalizado,20/02/2018 00:00:00,36561.65,CHONTABAMBA,OXAPAMPA,PASCO
81410,2379909,2379909,CREACIÓN DEL CERCO PERIMETRICO DE LA PLANATA DE TRATAMIENTO DE AGUAS DE VISTA ALEGRE Y DE LOS RESERVORIOS DE LA LOCALIDAD DE HUAYLLAY DISTRITO DE HUAYLLAY PASCO - PASCO,Contrata,Sin Ejecución,"",509459.68,HUAYLLAY,PASCO,PASCO
81408,2379929,2379929,CREACIÓN Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE DEL BARRIO 14 DE SETIEMBRE DEL DISTRITO DE HUAYLLAY - PROVINCIA Y REGIÓN - PASCO,Contrata,Sin Ejecución,"",478105.15,HUAYLLAY,PASCO,PASCO
81353,2399225,2399225,CREACION DE DEFENSA RIBEREÑA EN EL TRAMO DE LA PROLONGACIÓN C.A. CUZCO BARRIO ARENALES DISTRITO DE HUAYLLAY - PROVINCIA DE PASCO - REGIÓN PASCO,Contrata,Finalizado,26/04/2018 00:00:00,153737.57,HUAYLLAY,PASCO,PASCO
81351,2399804,2399804,MEJORAMIENTO E INSTALACIÓN DEL DESAGUE PLUVIAL ENTRE LOS JIRONES JUNÍN Y JAUJA DISTRITO DE HUAYLLAY - PROVINCIA DE PASCO - REGIÓN PASCO,Contrata,En Ejecución,2/05/2018 00:00:00,179961.39,HUAYLLAY,PASCO,PASCO
81314,2138456,156514,"EJECUCIÓN DE SALDO DE OBRA: CONSTRUCCIÓN DEL CAMINO RURAL PUENTE SAN ANTONIO - SAN MIGUEL - OSOMAYO, DISTRITO DE POZUZO, PROVINCIA DE OXAPAMPA - PASCO",Contrata,Finalizado,17/07/2018 00:00:00,5608662.98,POZUZO,OXAPAMPA,PASCO
81243,2336953,375954,"MEJORAMIENTO DEL SERVICIO DE TRANSITABILIDAD VEHICULAR Y PEATONAL EN EL JR. MICAELA BASTIDAS CUADRA 1, JR. RAMON CASTILLA CUADRA 3, JR. TOMAS CAMPOS, PSJE. JUAN PABLO II, PSJE. COLON, PSJE. 03, PSJE. 06, PSJE. 07, PSJE. 08, PSJE. 09, PSJE. 10, PSJE. 11 Y PSJE. 12 DE LA LOCALIDAD DE PAUCARTAMBO, DISTRITO DE PAUCARTAMBO - PASCO - PASCO",Contrata,Finalizado,8/04/2018 00:00:00,1769703.22,PAUCARTAMBO,PASCO,PASCO
81145,2400043,2400043,CREACIÓN DE TROCHA CARROZABLE PUENTE CHINCHAY - HATUNRAGRA MICHIVILCA DEL DISTRITO DE TAPUC - PROVINCIA DE DANIEL ALCAIDES CARRION - REGIÓN PASCO,Contrata,Sin Ejecución,"",226825.62,TAPUC,PASCO,PASCO
81118,2294225,336048,CREACION DE PISTAS Y VEREDAS EN LA CALLE HUANCAPUCRO DEL DISTRITO DE TICLACAYAN -PASCO-PASCO,Contrata,Finalizado,3/07/2018 00:00:00,662739.60,TICLACAYAN,PASCO,PASCO
80623,2283105,325407,"MEJORAMIENTO Y AMPLIACION DEL SERVICIO DE SEGURIDAD CIUDADANA EN EL DISTRITO DE CHAUPIMARCA, PROVINCIA DE PASCO-PASCO",Contrata,Finalizado,13/07/2018 00:00:00,3777045.60,CHAUPIMARCA,PASCO,PASCO
80556,2173361,252036,"EJECUCIÓN DE SALDO DE OBRA: MEJORAMIENTO DE LA CARRETERA TRAMO RÍO BLANCO - LANCARI Y CONSTRUCCIÓN DE LA CARRETERA TRAMO LANCARI - JATUNCHAGUA, DE LOS DISTRITOS DE HUAYLLAY, VICCO, TINYAHUARCO, SIMÓN BOLÍVAR, PROVINCIA Y REGIÓN DE PASCO, DISTRITO DE VICCO - PASCO - PASCO",Contrata,Finalizado,23/11/2017 00:00:00,3636352.97,VICCO,PASCO,PASCO
80248,2175497,251898,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA I.E. JOSE GALVEZ BARRENECHEA, DISTRITO DE HUACHON, PROVINCIA DE PASCO - PASCO",Contrata,Sin Ejecución,"","",HUACHON,PASCO,PASCO
80233,2397749,2397749,CREACION DE LOS DEPORTIVA DE GRASS SINTETICO EN EL AA. HH. BUENOS AIRES - DISTRITO DE SIMON BOLIVAR - PROVINCIA DE PASCO - REGION PASCO,Contrata,Finalizado,6/03/2018 00:00:00,220041.61,SIMON BOLIVAR,PASCO,PASCO
80232,2399859,2399859,CREACION DEL CENTRO CULTURAL Y ARTISTICO EN EL CENTRO POBLADO DE PARAGSHA - SAN ANDRES - JOSE CARLOS MARIATEGUI - DISTRITO DE SIMON BOLIVAR - PROVINCIA DE PASCO - REGION PASCO,Contrata,Finalizado,19/03/2018 00:00:00,164382.41,SIMON BOLIVAR,PASCO,PASCO
80158,2271948,318729,"MEJORAMIENTO DEL PATIO DE USOS MULTIPLES EN LA INSTITUCION EDUCATIVA N 34039 GAMANIEL BLANCO MURILLO , DISTRITO DE TICLACAYAN PASCO PASCO",Contrata,Finalizado,15/02/2018 00:00:00,194545.51,TICLACAYAN,PASCO,PASCO
80123,2380709,2380709,"CREACION DE LOS SERVICIOS DE MANEJO Y APROVECHAMIENTO DE 05 ESPECIES FORESTALES NO MADERABLES EN LOS ANEXOS DE VILLA OYON, ALTO ENEÑAS Y SAN JOSE, EN EL DISTRITO DE VILLA RICA, PROVINCIA DE OXAPAMPA - PASCO",Administración directa,Finalizado,6/03/2018 00:00:00,1199808.90,VILLA RICA,OXAPAMPA,PASCO
80016,2339887,378705,"CREACION DE LOS SERVICIOS DEL LOCAL DE USOS MULTIPLES EN EL BARRIO DE TRES DE OCTUBRE, DISTRITO DE HUARIACA -PASCO - PASCO",Contrata,Finalizado,1/03/2018 00:00:00,864487.32,HUARIACA,PASCO,PASCO
79945,2396885,2396885,"""MEJORAMIENTO DE LA CARRETERA VECINAL DE LOS SECTORES LA OROYA - CENTRO CAFE 10 KM - LA ESMERALDA DISTRITO DE PALCAZU-OXAPAMPA-PASCO""",Administración directa,Finalizado,5/02/2018 00:00:00,502600,PALCAZU,OXAPAMPA,PASCO
79939,0,0,"CONSTRUCCIÓN DEL PUENTE CARROZABLE TIPO PASARELA SOBRE EL RÍO CHONTABAMBA, DISTRITO DE CHONTABAMBA-PROVINCIA DE OXAPAMPA-PASCO",Contrata,Sin Ejecución,"",719997.88,CHONTABAMBA,OXAPAMPA,PASCO
79888,2220902,222732,INSTALACION DEL SERVICIO DE ENERGIA ELECTRICA MEDIANTE EL SISTEMA CONVENCIONAL EN EL CASERIO TAMBILLO - DISTRITO DE SIMONJ BOLIVAR - PASCO - PASCO,Contrata,Finalizado,5/05/2018 00:00:00,566689.95,,PASCO,PASCO
79750,2295986,338756,"CREACION DEL CERCO PERIMETRICO DEL PUESTO DE SALUD DEL CENTRO PBLADO DE CHIPA, DISTRITO DE NINACACA - PASCO - PASCO",Contrata,Finalizado,1/02/2018 00:00:00,190083.51,NINACACA,PASCO,PASCO
79721,0,0,"MEJORAMIENTO DE LAS VÍAS URBANAS DE SAN JOSÉ, SANTO DOMINGO, SAN CARLOS Y NUEVA BERNA DEL DISTRITO DE CHONTABAMBA, PROVINCIA DE OXAPAMPA, DEPARTAMENTO DE PASCO",Administración directa,En Ejecución,18/08/2017 00:00:00,48790.72,CHONTABAMBA,OXAPAMPA,PASCO
79673,2197848,270971,"MEJORAMIENTO DE LOS SERVICIOS TURISTICOS PUBLICOS DE LA RUTA DEL CAFE: CHANCHAMAYO-VILLA RICA, SECTOR VILLA RICA, PROVINCIA DE OXAPAMPA, DEPARTAMENTO DE PASCO-COMPONENTE VIAS",Contrata,Finalizado,15/05/2018 00:00:00,12630603.68,VILLA RICA,OXAPAMPA,PASCO
79551,2378145,386835,"MEJORAMIENTO, AMPLIACION DEL SERVICIO DEL SERVICIO DE AGUA Y ALCANTARILLADO EN CENTRO POBLADO VILLA CORAZON DE JESUS, DISTRITO DE SANTA ANA DE TUSI - DANIEL ALCIDES CARRION - PASCO",Contrata,Sin Ejecución,"","",SANTA ANA DE TUSI,DANIEL ALCIDES CARRION,PASCO
79471,2244704,294662,"INSTALACIÓN DEL SERVICIO DE PROTECCIÓN CONTRA INUNDACIONES EN LA QUEBRADA KROLL COLONIA SUR, DISTRITO DE POZUZO - OXAPAMPA - PASCO - I ETAPA",Administración directa,Finalizado,20/10/2014 00:00:00,190977.39,POZUZO,OXAPAMPA,PASCO
79420,2184514,267996,"AMPLIACION, MEJORAMIENTO DEL SERVICIO DE RECREACION DEPORTIVO LOSAS MULTIUSOS EN LA INTERSECCION DE LA CARRETERA FERNANDO BELAUNDE TERRY Y CALLE MIRAFLORES (I ETAPA 2013), DISTRITO DE CONSTITUCION - OXAPAMPA - PASCO",Contrata,Finalizado,21/01/2014 00:00:00,1000256.19,CONSTITUCION,OXAPAMPA,PASCO
79415,2375309,385823,"CREACIÓN SERVICIOS DE TRANSITABILIDAD PEATONAL DEL PUENTE COLGANTE EN LAS LOCALIDADES DE QUITASOL - COCATAMBO, MIRAFLORES, DISTRITO DE POZUZO - OXAPAMPA - PASCO",Administración directa,Finalizado,30/10/2017 00:00:00,119899.36,POZUZO,OXAPAMPA,PASCO
79405,2379238,285879,"MEJORAMIENTO DE LOS SERVICIOS EDUCATIVOS DE LA INSTITUCIÓN EDUCATIVA EMBLEMÁTICA DIVINA PASTORA EN EL DISTRITO DE OXAPAMPA, PROVINCIA DE OXAPAMPA, REGIÓN PASCO",Administración directa,Sin Ejecución,"","",OXAPAMPA,OXAPAMPA,PASCO
79396,2376404,385955,"MEJORAMIENTO DE LOS SERVICIOS DE TRANSITABILIDAD PEATONAL DE LOS PUENTES COLGANTES MATAPALO - LAGARTO, SERENO, RÍO TIGRE, DISTRITO DE POZUZO - OXAPAMPA - PASCO",Administración directa,Finalizado,14/08/2017 00:00:00,101891.03,POZUZO,OXAPAMPA,PASCO
79389,2375301,385822,"CREACIÓN DE LOS SERVICIOS DE TRANSITABILIDAD VEHICULAR DEL CAMINO VECINAL LOCALIDAD BAJO CHANCARIZO - ALTO CHANCARIZO, DEL DISTRITO DE POZUZO - OXAPAMPA - PASCO",Administración directa,Finalizado,12/09/2017 00:00:00,616835.80,POZUZO,OXAPAMPA,PASCO
79323,2391837,2391837,MEJORAMIENTO DE LA CAPACIDAD OPERATIVA DE UNIDAD DE EQUIPO MECÁNICO PARA LA ATENCIÓN DE EMERGENCIA E INTERVENCIONES VIALES DEL GOBIERNO REGIONAL DE PASCO,Contrata,Sin Ejecución,"","",,PASCO,PASCO
79207,2400377,2400377,MEJORAMIENTO Y AMPLIACIÓN DE CEMENTERIO MUNICIPAL DEL DISTRITO DE NINACACA - PROVINCIA DE PASCO - REGIÓN PASCO,Contrata,Finalizado,16/01/2018 00:00:00,389897.73,NINACACA,PASCO,PASCO
79115,2317014,354235,"Mejoramiento del Sistema de Riego en los Predios de las Localidades de Tambopata, Shaura y Huancayog, Distrito de Huariaca - Provincia de Pasco - Pasco",Administración directa,Finalizado,22/11/2017 00:00:00,1780362.02,HUARIACA,PASCO,PASCO
78977,2337945,376869,"MEJORAMIENTO DE LA TRANSITABILIDAD PEATONAL DEL CAMINO DE HERRADURA TRAMO MUSHUYUNCA - PALMA DEL DISTRITO DE POZUZO, OXAPAMPA, PASCO",Administración directa,Finalizado,2/01/2017 00:00:00,50982.90,POZUZO,OXAPAMPA,PASCO
78930,2258501,314904,"MEJORAMIENTO DE LA PAVIMENTACIÓN, VEREDAS, GRADERÍAS, EMPEDRADAS EN LA AVENIDA MACCHUPICHU, PASAJE LOS CIPRECES DEL AA.HH. TECHO PROPIO, DISTRITO DE YANACANCHA - PASCO - PASCP - SNIP 314904",Contrata,Finalizado,12/03/2018 00:00:00,448757.23,YANACANCHA,PASCO,PASCO
